,Gênero musical favorito,Deseja gastar,Até quanto pretende gastar?,O quão longe gostaria de ir?,Gostaria de comer durante o passeio?,Qual o seu estado civil?,É religioso?,Tem filhos?,Gosta de esportes?,Quais esportes?,Torce para algum time?,Estilo de filme favorito:,Ponto de partida,Locais
896,2,TRUE,68,50,FALSE,1,FALSE,FALSE,FALSE,3,4,5,51,Lae
897,6,TRUE,382,25,FALSE,1,TRUE,FALSE,FALSE,5,1,5,13,Lae
898,4,TRUE,322,44,TRUE,1,FALSE,FALSE,TRUE,2,2,6,3,Lae
899,3,TRUE,159,62,TRUE,2,TRUE,FALSE,FALSE,4,2,7,71,Lae
900,1,FALSE,16,41,TRUE,4,FALSE,TRUE,TRUE,3,2,7,25,Lae
901,1,TRUE,442,16,TRUE,4,TRUE,TRUE,FALSE,5,3,5,35,Lae
902,5,TRUE,344,17,FALSE,4,FALSE,FALSE,FALSE,1,1,1,61,Lae
903,2,FALSE,212,64,FALSE,3,TRUE,FALSE,FALSE,3,4,1,71,Lae
904,5,FALSE,83,30,TRUE,4,TRUE,TRUE,TRUE,1,3,7,100,Lae
905,6,TRUE,487,4,TRUE,3,TRUE,TRUE,TRUE,4,1,1,81,Lae
906,7,TRUE,285,99,TRUE,4,TRUE,FALSE,TRUE,3,2,7,94,Lae
907,3,TRUE,108,42,TRUE,3,FALSE,TRUE,FALSE,5,4,6,45,Lae
908,4,TRUE,403,57,FALSE,4,FALSE,FALSE,TRUE,1,4,7,67,Lae
909,1,FALSE,128,71,FALSE,4,FALSE,FALSE,TRUE,1,3,1,77,Lae
910,1,FALSE,55,70,TRUE,2,TRUE,FALSE,FALSE,3,1,1,61,Lae
911,1,TRUE,255,68,FALSE,1,FALSE,FALSE,FALSE,5,2,5,71,Lae
912,7,TRUE,65,46,FALSE,2,TRUE,TRUE,FALSE,5,4,3,13,Lae
913,5,TRUE,298,8,TRUE,1,FALSE,TRUE,FALSE,4,4,5,28,Lae
914,5,FALSE,26,29,TRUE,2,TRUE,TRUE,TRUE,3,3,1,61,Lae
915,5,TRUE,146,78,FALSE,2,TRUE,TRUE,TRUE,2,1,7,32,Lae
916,5,FALSE,134,51,TRUE,1,FALSE,FALSE,TRUE,5,2,7,28,Lae
917,6,TRUE,358,21,FALSE,3,FALSE,TRUE,FALSE,5,2,6,74,Lae
918,5,TRUE,410,87,TRUE,3,FALSE,FALSE,TRUE,1,2,1,39,Lae
919,5,FALSE,80,34,TRUE,2,FALSE,FALSE,TRUE,2,2,6,89,Lae
920,1,FALSE,151,66,FALSE,2,FALSE,FALSE,FALSE,4,4,7,94,Lae
921,7,FALSE,282,68,FALSE,2,FALSE,FALSE,FALSE,3,1,3,88,Lae
922,7,FALSE,153,26,TRUE,4,TRUE,TRUE,FALSE,1,4,7,71,Lae
923,1,TRUE,399,26,FALSE,2,FALSE,TRUE,FALSE,5,1,6,43,Lae
924,3,FALSE,40,69,TRUE,1,TRUE,FALSE,TRUE,5,3,5,90,Lae
925,7,FALSE,317,38,FALSE,1,FALSE,TRUE,TRUE,5,3,7,46,Lae
926,6,TRUE,413,91,FALSE,1,TRUE,FALSE,FALSE,5,3,1,29,Lae
927,3,FALSE,211,45,FALSE,3,FALSE,FALSE,TRUE,5,2,3,94,Lae
928,5,FALSE,293,78,FALSE,2,FALSE,TRUE,FALSE,1,4,5,96,Lae
929,7,TRUE,159,47,TRUE,2,TRUE,TRUE,TRUE,4,4,7,57,Lae
930,1,FALSE,464,16,FALSE,3,FALSE,FALSE,FALSE,4,2,6,77,Lae
931,6,FALSE,308,25,TRUE,1,FALSE,FALSE,TRUE,3,4,7,29,Lae
932,3,FALSE,417,97,FALSE,1,FALSE,TRUE,FALSE,1,4,6,75,Lae
933,5,TRUE,357,64,FALSE,2,TRUE,FALSE,FALSE,5,1,7,87,Lae
934,6,TRUE,17,70,TRUE,2,FALSE,FALSE,TRUE,3,4,6,78,Lae
935,1,TRUE,8,86,FALSE,4,TRUE,TRUE,FALSE,2,4,2,30,Lae
936,1,FALSE,210,63,TRUE,3,TRUE,FALSE,FALSE,1,3,5,71,Lae
937,6,FALSE,319,20,TRUE,1,FALSE,FALSE,TRUE,5,1,5,75,Lae
938,1,TRUE,223,23,TRUE,2,TRUE,TRUE,TRUE,5,3,6,78,Lae
939,1,TRUE,418,9,FALSE,1,FALSE,TRUE,FALSE,4,2,5,71,Lae
940,7,TRUE,459,11,TRUE,3,FALSE,FALSE,FALSE,4,2,5,35,Lae
941,7,TRUE,326,86,FALSE,2,TRUE,FALSE,TRUE,4,1,4,71,Lae
942,5,FALSE,191,17,TRUE,3,TRUE,TRUE,FALSE,1,2,7,7,Lae
943,2,TRUE,278,29,FALSE,4,TRUE,TRUE,TRUE,2,3,5,63,Lae
944,3,TRUE,428,84,FALSE,3,FALSE,FALSE,FALSE,5,3,7,57,Lae
945,7,TRUE,381,14,TRUE,2,FALSE,FALSE,FALSE,5,1,6,76,Lae
946,7,TRUE,265,4,TRUE,4,TRUE,FALSE,TRUE,1,3,4,7,Lae
947,7,FALSE,95,32,TRUE,3,FALSE,TRUE,FALSE,5,1,4,62,Lae
948,1,TRUE,367,16,TRUE,3,TRUE,FALSE,FALSE,4,4,4,88,Lae
949,5,TRUE,302,3,FALSE,3,TRUE,FALSE,TRUE,3,4,4,85,Lae
950,6,TRUE,288,76,TRUE,2,TRUE,FALSE,TRUE,3,2,2,97,Lae
951,7,TRUE,126,20,TRUE,3,TRUE,FALSE,TRUE,5,4,5,27,Lae
952,2,FALSE,432,75,FALSE,4,FALSE,FALSE,FALSE,2,4,3,20,Lae
953,5,TRUE,402,75,TRUE,3,TRUE,FALSE,FALSE,2,2,6,11,Lae
954,1,TRUE,365,6,TRUE,1,TRUE,FALSE,FALSE,4,3,1,45,Lae
955,7,FALSE,155,79,TRUE,3,TRUE,TRUE,TRUE,1,3,4,85,Lae
956,5,TRUE,473,44,FALSE,4,FALSE,TRUE,TRUE,5,4,2,11,Lae
957,7,FALSE,82,89,FALSE,3,FALSE,FALSE,FALSE,4,3,6,12,Lae
958,3,FALSE,288,11,FALSE,4,TRUE,TRUE,TRUE,4,2,1,66,Lae
959,5,FALSE,404,45,FALSE,3,FALSE,TRUE,TRUE,4,3,4,86,Lae
960,1,FALSE,48,75,TRUE,4,TRUE,TRUE,TRUE,4,2,2,4,Lae
961,1,TRUE,91,16,TRUE,2,FALSE,TRUE,TRUE,5,4,3,60,Lae
962,4,FALSE,359,65,TRUE,4,TRUE,FALSE,FALSE,2,2,5,84,Lae
963,5,FALSE,27,77,FALSE,4,TRUE,FALSE,TRUE,4,2,6,54,Lae
964,4,TRUE,93,87,FALSE,3,FALSE,FALSE,FALSE,1,2,3,2,Lae
965,4,TRUE,449,91,FALSE,4,TRUE,TRUE,TRUE,1,4,5,9,Lae
966,7,TRUE,386,65,TRUE,3,FALSE,TRUE,FALSE,4,1,7,44,Lae
967,3,TRUE,328,94,TRUE,3,FALSE,TRUE,TRUE,4,4,7,60,Lae
968,4,TRUE,115,32,TRUE,3,TRUE,FALSE,TRUE,2,2,7,78,Lae
969,6,TRUE,411,54,TRUE,1,TRUE,FALSE,TRUE,2,3,7,52,Lae
970,7,TRUE,404,49,FALSE,3,FALSE,TRUE,TRUE,4,2,5,14,Lae
971,5,FALSE,184,16,TRUE,4,TRUE,FALSE,FALSE,3,1,5,49,Lae
972,7,FALSE,326,68,FALSE,2,TRUE,TRUE,FALSE,5,2,1,55,Lae
973,5,TRUE,152,34,FALSE,1,FALSE,FALSE,TRUE,5,3,6,17,Lae
974,4,FALSE,69,41,FALSE,1,TRUE,TRUE,FALSE,1,1,7,60,Lae
975,6,FALSE,85,95,FALSE,3,FALSE,FALSE,TRUE,5,3,5,35,Lae
976,1,FALSE,196,15,TRUE,3,FALSE,FALSE,FALSE,2,4,5,47,Lae
977,6,TRUE,264,63,TRUE,1,FALSE,FALSE,TRUE,4,1,7,30,Lae
978,7,FALSE,49,75,FALSE,2,FALSE,FALSE,TRUE,5,4,6,26,Lae
979,5,FALSE,217,79,TRUE,2,TRUE,FALSE,TRUE,2,4,2,61,Lae
980,3,TRUE,10,44,TRUE,4,TRUE,FALSE,FALSE,1,4,1,91,Lae
981,4,FALSE,213,2,TRUE,4,TRUE,TRUE,FALSE,2,2,5,7,Lae
982,3,TRUE,163,50,TRUE,3,FALSE,FALSE,FALSE,3,4,1,86,Lae
983,5,TRUE,320,79,FALSE,1,TRUE,FALSE,FALSE,1,4,4,56,Lae
984,3,TRUE,38,84,TRUE,2,TRUE,FALSE,FALSE,3,4,1,74,Lae
985,2,FALSE,411,53,FALSE,4,TRUE,TRUE,TRUE,1,3,4,58,Lae
986,4,FALSE,383,53,FALSE,2,TRUE,TRUE,FALSE,2,4,3,14,Lae
987,1,FALSE,416,22,FALSE,3,FALSE,FALSE,FALSE,1,1,4,42,Lae
988,5,FALSE,140,19,FALSE,4,TRUE,FALSE,TRUE,3,3,7,93,Lae
989,5,TRUE,217,70,TRUE,4,FALSE,FALSE,TRUE,5,4,7,54,Lae
990,2,TRUE,50,66,FALSE,1,FALSE,FALSE,FALSE,1,2,4,68,Lae
991,6,FALSE,11,32,FALSE,1,TRUE,FALSE,TRUE,5,2,5,33,Lae
992,1,FALSE,426,62,TRUE,3,FALSE,TRUE,TRUE,4,2,4,21,Lae
993,5,FALSE,94,77,TRUE,2,FALSE,TRUE,TRUE,2,4,2,91,Lae
994,1,TRUE,388,89,FALSE,1,FALSE,FALSE,TRUE,5,1,4,42,Lae
995,3,FALSE,362,55,FALSE,4,TRUE,TRUE,FALSE,1,4,7,31,Lae
996,4,TRUE,319,52,FALSE,4,FALSE,FALSE,TRUE,4,2,6,88,Lae
997,6,TRUE,491,12,FALSE,1,FALSE,FALSE,TRUE,5,1,3,6,Lae
998,5,FALSE,118,47,FALSE,4,FALSE,TRUE,TRUE,3,1,5,78,Lae
999,3,TRUE,379,66,TRUE,4,TRUE,TRUE,FALSE,2,2,1,95,Lae
0,7,TRUE,382,6,TRUE,2,FALSE,FALSE,TRUE,4,2,7,51,Lae
1,7,TRUE,410,94,TRUE,4,FALSE,FALSE,TRUE,5,4,7,18,Lae
2,5,TRUE,471,99,TRUE,1,FALSE,TRUE,FALSE,2,2,3,58,Lae
3,1,TRUE,250,75,FALSE,1,TRUE,FALSE,TRUE,1,2,3,93,Lae
4,2,FALSE,454,62,FALSE,1,FALSE,TRUE,TRUE,4,3,4,27,Lae
5,7,FALSE,50,40,TRUE,3,TRUE,FALSE,FALSE,1,3,1,99,Lae
6,1,FALSE,262,55,FALSE,4,TRUE,TRUE,FALSE,4,4,7,54,Lae
7,4,TRUE,346,1,FALSE,2,TRUE,TRUE,FALSE,3,4,3,25,Lae
8,5,TRUE,392,47,TRUE,4,FALSE,FALSE,FALSE,1,4,1,61,Lae
9,7,TRUE,47,68,TRUE,2,FALSE,TRUE,TRUE,2,1,2,61,Lae
10,6,FALSE,292,29,TRUE,4,TRUE,FALSE,FALSE,5,3,3,80,Lae
11,7,TRUE,221,59,FALSE,4,FALSE,FALSE,TRUE,1,4,6,38,Lae
12,4,TRUE,44,9,TRUE,3,FALSE,FALSE,FALSE,2,3,2,14,Lae
13,4,FALSE,333,63,FALSE,4,FALSE,TRUE,FALSE,4,4,2,17,Lae
14,2,FALSE,498,33,FALSE,2,FALSE,FALSE,TRUE,4,3,2,72,Lae
15,2,TRUE,219,62,FALSE,2,FALSE,TRUE,FALSE,5,3,3,5,Lae
16,4,TRUE,267,32,TRUE,3,TRUE,TRUE,TRUE,4,3,4,57,Lae
17,4,FALSE,218,86,FALSE,2,TRUE,FALSE,TRUE,2,4,4,52,Lae
18,7,TRUE,294,47,FALSE,2,FALSE,TRUE,FALSE,4,4,3,50,Lae
19,3,TRUE,409,1,FALSE,3,FALSE,TRUE,FALSE,1,4,2,65,Lae
20,3,FALSE,241,4,FALSE,1,FALSE,TRUE,FALSE,2,3,4,100,Lae
21,1,FALSE,133,42,TRUE,4,FALSE,TRUE,TRUE,4,2,4,59,Lae
22,3,FALSE,380,98,TRUE,4,FALSE,FALSE,FALSE,3,4,3,79,Lae
23,1,TRUE,66,54,TRUE,1,TRUE,TRUE,TRUE,2,4,3,18,Lae
24,4,TRUE,219,12,FALSE,1,TRUE,FALSE,FALSE,5,4,6,45,Lae
25,1,FALSE,407,28,TRUE,2,FALSE,TRUE,TRUE,4,2,7,68,Lae
26,7,FALSE,247,11,TRUE,3,TRUE,TRUE,TRUE,5,3,6,35,Lae
27,5,FALSE,367,1,TRUE,3,FALSE,TRUE,FALSE,5,1,7,24,Lae
28,7,TRUE,28,2,FALSE,1,FALSE,FALSE,TRUE,1,3,6,51,Lae
29,3,FALSE,217,66,FALSE,4,TRUE,TRUE,FALSE,4,3,2,18,Lae
30,2,FALSE,489,85,FALSE,3,TRUE,FALSE,TRUE,5,3,1,23,Lae
31,7,FALSE,218,78,FALSE,4,FALSE,TRUE,TRUE,1,2,2,8,Lae
32,2,FALSE,235,92,FALSE,3,FALSE,FALSE,FALSE,5,4,5,32,Lae
33,2,FALSE,279,88,FALSE,2,FALSE,FALSE,TRUE,5,2,4,51,Lae
34,1,TRUE,493,30,FALSE,1,TRUE,TRUE,TRUE,4,3,1,2,Lae
35,6,TRUE,123,73,TRUE,1,TRUE,TRUE,FALSE,5,1,2,88,Lae
36,7,FALSE,52,70,TRUE,3,TRUE,FALSE,TRUE,2,2,5,8,Lae
37,2,FALSE,454,38,TRUE,4,FALSE,TRUE,TRUE,3,1,4,49,Lae
38,7,TRUE,348,80,FALSE,4,TRUE,TRUE,FALSE,2,4,2,49,Lae
39,7,TRUE,323,67,FALSE,1,TRUE,FALSE,FALSE,1,3,6,34,Lae
40,5,TRUE,149,8,FALSE,2,TRUE,TRUE,TRUE,5,3,6,54,Lae
41,7,TRUE,96,33,TRUE,2,TRUE,TRUE,TRUE,2,2,5,26,Lae
42,5,TRUE,341,40,TRUE,4,FALSE,FALSE,FALSE,2,3,4,39,Lae
43,6,FALSE,474,89,TRUE,4,FALSE,TRUE,TRUE,2,1,3,43,Lae
44,4,TRUE,276,20,FALSE,3,FALSE,TRUE,FALSE,2,2,1,3,Lae
45,1,FALSE,142,14,TRUE,1,FALSE,TRUE,TRUE,3,3,2,73,Lae
46,2,TRUE,187,41,FALSE,1,FALSE,FALSE,FALSE,5,4,1,43,Lae
47,2,FALSE,173,36,FALSE,3,FALSE,TRUE,FALSE,2,1,6,12,Lae
48,4,TRUE,27,24,TRUE,2,TRUE,TRUE,TRUE,4,1,4,64,Lae
49,2,FALSE,3,18,FALSE,2,FALSE,FALSE,TRUE,4,2,6,20,Lae
50,3,FALSE,286,79,FALSE,4,TRUE,FALSE,FALSE,5,2,7,9,Lae
51,5,TRUE,442,53,FALSE,4,TRUE,TRUE,TRUE,4,2,6,69,Lae
52,2,TRUE,193,37,FALSE,4,TRUE,FALSE,FALSE,2,1,2,44,Lae
53,5,FALSE,150,94,FALSE,4,FALSE,FALSE,FALSE,1,4,2,21,Lae
54,1,FALSE,15,5,FALSE,1,FALSE,FALSE,TRUE,4,2,5,4,Lae
55,3,TRUE,193,52,FALSE,2,FALSE,TRUE,TRUE,3,1,1,70,Lae
56,3,FALSE,17,3,FALSE,3,FALSE,TRUE,FALSE,5,2,2,65,Lae
57,3,FALSE,438,13,TRUE,2,FALSE,FALSE,FALSE,1,1,7,8,Lae
58,5,TRUE,140,5,TRUE,3,FALSE,TRUE,TRUE,5,2,2,26,Lae
59,2,TRUE,217,38,TRUE,3,FALSE,FALSE,TRUE,5,4,3,24,Lae
60,5,FALSE,473,95,FALSE,2,TRUE,FALSE,FALSE,1,1,3,22,Lae
61,6,FALSE,494,31,FALSE,2,FALSE,FALSE,TRUE,3,1,5,25,Lae
62,5,TRUE,234,51,TRUE,4,FALSE,TRUE,TRUE,1,3,4,51,Lae
63,4,TRUE,53,60,FALSE,2,TRUE,FALSE,FALSE,4,4,5,95,Lae
64,2,FALSE,84,5,FALSE,4,FALSE,FALSE,FALSE,5,4,6,23,Lae
65,3,TRUE,369,21,TRUE,2,FALSE,TRUE,TRUE,5,1,3,79,Lae
66,3,FALSE,450,94,TRUE,4,TRUE,TRUE,FALSE,2,1,2,78,Lae
67,6,TRUE,351,2,FALSE,2,FALSE,FALSE,FALSE,2,4,5,65,Lae
68,2,TRUE,177,36,FALSE,2,TRUE,FALSE,FALSE,4,1,5,91,Lae
69,6,TRUE,355,67,TRUE,4,FALSE,TRUE,FALSE,1,3,2,67,Lae
70,3,TRUE,140,21,TRUE,2,TRUE,FALSE,FALSE,1,3,3,65,Lae
71,3,FALSE,324,26,TRUE,3,TRUE,TRUE,TRUE,2,3,2,1,Lae
72,1,FALSE,327,54,FALSE,2,TRUE,TRUE,TRUE,5,3,6,51,Lae
73,3,FALSE,132,68,FALSE,3,TRUE,FALSE,TRUE,3,4,7,64,Lae
74,4,TRUE,351,93,TRUE,4,FALSE,TRUE,FALSE,5,1,7,87,Lae
75,1,TRUE,280,98,TRUE,1,FALSE,TRUE,TRUE,3,1,4,88,Lae
76,4,FALSE,487,53,FALSE,3,FALSE,FALSE,TRUE,2,1,5,38,Lae
77,7,TRUE,118,13,FALSE,1,FALSE,TRUE,TRUE,4,2,2,32,Lae
78,5,FALSE,146,22,TRUE,2,FALSE,TRUE,FALSE,4,2,7,29,Lae
79,4,FALSE,392,38,FALSE,4,FALSE,TRUE,FALSE,4,2,7,81,Lae
80,4,TRUE,76,48,FALSE,2,FALSE,FALSE,FALSE,5,4,5,87,Lae
81,3,TRUE,344,90,FALSE,2,FALSE,FALSE,FALSE,1,4,5,90,Lae
82,3,FALSE,67,54,FALSE,2,TRUE,TRUE,TRUE,5,4,1,95,Lae
83,5,FALSE,266,14,TRUE,3,TRUE,FALSE,TRUE,1,4,2,55,Lae
84,3,FALSE,310,92,FALSE,1,FALSE,FALSE,FALSE,2,1,4,45,Lae
85,7,FALSE,54,20,FALSE,1,TRUE,TRUE,FALSE,2,4,3,33,Lae
86,7,FALSE,76,22,FALSE,4,FALSE,FALSE,TRUE,3,4,3,56,Lae
87,1,FALSE,93,11,TRUE,4,TRUE,TRUE,FALSE,2,2,5,55,Lae
88,2,FALSE,263,36,FALSE,4,FALSE,TRUE,TRUE,4,2,6,39,Lae
89,4,FALSE,207,93,FALSE,2,FALSE,TRUE,TRUE,3,3,5,81,Lae
90,3,TRUE,158,48,TRUE,4,FALSE,TRUE,TRUE,5,1,6,68,Lae
91,4,TRUE,214,25,FALSE,3,TRUE,FALSE,TRUE,2,4,6,71,Lae
92,7,FALSE,342,53,FALSE,1,FALSE,FALSE,TRUE,1,4,7,18,Lae
93,2,TRUE,188,17,TRUE,2,TRUE,TRUE,TRUE,2,2,3,74,Lae
94,1,TRUE,253,7,TRUE,3,TRUE,FALSE,FALSE,3,2,1,2,Lae
95,5,TRUE,177,22,TRUE,2,FALSE,TRUE,FALSE,3,3,3,71,Lae
96,6,FALSE,360,59,FALSE,4,FALSE,FALSE,FALSE,3,3,2,47,Lae
97,6,FALSE,65,22,TRUE,3,TRUE,FALSE,TRUE,1,1,3,18,Lae
98,4,TRUE,307,59,FALSE,4,FALSE,TRUE,TRUE,3,2,4,53,Lae
99,7,FALSE,445,72,FALSE,1,FALSE,FALSE,FALSE,1,4,1,68,Lae
100,5,TRUE,175,63,FALSE,2,FALSE,FALSE,FALSE,2,1,2,69,Lae
101,5,TRUE,278,17,TRUE,2,FALSE,TRUE,FALSE,2,2,4,82,Lae
102,4,TRUE,37,68,FALSE,3,TRUE,TRUE,TRUE,5,2,4,60,Lae
103,5,TRUE,124,20,FALSE,3,TRUE,TRUE,FALSE,3,4,5,76,Lae
104,7,TRUE,61,29,FALSE,4,TRUE,FALSE,TRUE,2,1,1,89,Lae
105,7,FALSE,468,69,TRUE,3,FALSE,FALSE,TRUE,2,4,3,3,Lae
106,3,FALSE,29,6,TRUE,3,TRUE,FALSE,FALSE,4,4,1,71,Lae
107,2,TRUE,12,39,TRUE,1,FALSE,FALSE,FALSE,1,2,5,66,Lae
108,3,TRUE,368,74,FALSE,1,TRUE,FALSE,TRUE,5,3,2,74,Lae
109,7,TRUE,111,96,FALSE,2,FALSE,FALSE,TRUE,5,3,2,94,Lae
110,2,FALSE,399,59,FALSE,2,FALSE,FALSE,FALSE,4,3,4,44,Lae
111,2,FALSE,363,37,TRUE,3,TRUE,TRUE,TRUE,4,2,3,57,Lae
112,2,FALSE,149,72,TRUE,1,TRUE,TRUE,TRUE,5,2,6,22,Lae
113,2,FALSE,182,67,FALSE,1,TRUE,TRUE,TRUE,4,1,3,30,Lae
114,7,FALSE,102,11,TRUE,2,FALSE,TRUE,TRUE,2,4,4,44,Lae
115,1,FALSE,90,9,TRUE,2,TRUE,TRUE,TRUE,1,1,6,42,Lae
116,1,TRUE,449,61,TRUE,1,FALSE,TRUE,FALSE,4,2,4,61,Lae
117,1,FALSE,344,23,TRUE,3,FALSE,TRUE,FALSE,1,3,6,73,Lae
118,4,TRUE,104,71,TRUE,2,FALSE,TRUE,TRUE,4,4,4,22,Lae
119,6,TRUE,463,25,TRUE,1,FALSE,TRUE,TRUE,2,3,1,83,Lae
120,5,FALSE,252,33,TRUE,3,TRUE,FALSE,FALSE,2,1,2,67,Lae
121,3,TRUE,397,54,FALSE,3,FALSE,FALSE,FALSE,2,2,2,85,Lae
122,4,FALSE,283,85,FALSE,2,FALSE,FALSE,FALSE,1,4,6,89,Lae
123,3,TRUE,415,81,TRUE,3,FALSE,FALSE,FALSE,5,4,3,18,Lae
124,3,TRUE,201,24,FALSE,1,TRUE,FALSE,TRUE,1,1,5,49,Lae
125,5,TRUE,416,50,TRUE,1,FALSE,FALSE,TRUE,2,4,3,30,Lae
126,2,TRUE,448,68,FALSE,1,TRUE,FALSE,TRUE,2,4,5,72,Lae
127,5,TRUE,201,3,FALSE,3,TRUE,TRUE,TRUE,2,2,5,83,Lae
128,4,FALSE,300,24,TRUE,3,FALSE,FALSE,TRUE,4,3,2,88,Lae
129,1,TRUE,478,28,FALSE,4,FALSE,TRUE,FALSE,3,4,5,24,Lae
130,1,FALSE,76,92,FALSE,3,FALSE,FALSE,TRUE,5,2,7,7,Lae
131,1,TRUE,293,11,FALSE,2,FALSE,TRUE,TRUE,4,1,4,62,Lae
132,2,TRUE,375,39,FALSE,3,FALSE,TRUE,FALSE,5,1,1,5,Lae
133,6,TRUE,306,4,TRUE,2,FALSE,TRUE,FALSE,5,4,1,91,Lae
134,3,TRUE,4,34,FALSE,1,FALSE,TRUE,FALSE,2,4,1,24,Lae
135,6,FALSE,244,81,FALSE,3,TRUE,TRUE,TRUE,4,1,5,92,Lae
136,4,FALSE,403,86,TRUE,2,FALSE,FALSE,FALSE,3,2,1,63,Lae
137,3,FALSE,448,21,TRUE,3,TRUE,FALSE,TRUE,5,1,2,89,Lae
138,3,TRUE,413,15,TRUE,4,TRUE,TRUE,TRUE,5,4,2,81,Lae
139,4,TRUE,55,60,FALSE,4,TRUE,FALSE,FALSE,2,3,6,21,Lae
140,1,FALSE,266,39,FALSE,4,FALSE,TRUE,TRUE,1,1,5,89,Lae
141,2,TRUE,104,31,TRUE,1,TRUE,TRUE,TRUE,3,1,4,74,Lae
142,4,FALSE,10,46,TRUE,3,TRUE,TRUE,TRUE,4,2,7,22,Lae
143,6,TRUE,381,6,FALSE,3,TRUE,TRUE,TRUE,5,4,4,76,Lae
144,6,FALSE,487,40,FALSE,1,FALSE,FALSE,TRUE,4,4,2,68,Lae
145,4,FALSE,292,42,FALSE,3,FALSE,FALSE,FALSE,1,4,4,95,Lae
146,1,FALSE,121,16,FALSE,2,TRUE,FALSE,TRUE,2,2,4,78,Lae
147,1,FALSE,22,98,TRUE,2,FALSE,TRUE,FALSE,3,3,3,1,Lae
148,6,TRUE,415,58,TRUE,2,FALSE,FALSE,TRUE,1,2,5,21,Lae
149,3,TRUE,393,44,FALSE,4,FALSE,TRUE,FALSE,5,3,6,53,Lae
150,6,TRUE,224,77,FALSE,1,FALSE,TRUE,FALSE,1,1,5,68,Lae
151,7,TRUE,410,33,TRUE,3,TRUE,TRUE,FALSE,3,4,7,23,Lae
152,2,FALSE,398,67,FALSE,4,FALSE,TRUE,TRUE,1,1,6,95,Lae
153,5,TRUE,324,83,FALSE,4,FALSE,TRUE,TRUE,5,3,1,80,Lae
154,1,TRUE,245,92,TRUE,4,TRUE,FALSE,TRUE,3,1,2,96,Lae
155,6,TRUE,264,52,TRUE,2,FALSE,TRUE,TRUE,3,2,5,69,Lae
156,7,FALSE,149,24,TRUE,3,FALSE,FALSE,TRUE,2,2,1,85,Lae
157,7,TRUE,124,53,TRUE,3,FALSE,FALSE,FALSE,4,2,7,39,Lae
158,2,FALSE,115,84,FALSE,2,FALSE,FALSE,FALSE,5,2,4,59,Lae
159,6,TRUE,9,66,TRUE,4,TRUE,FALSE,FALSE,4,4,1,96,Lae
160,6,FALSE,332,37,FALSE,3,FALSE,TRUE,FALSE,5,3,3,36,Lae
161,5,TRUE,133,51,TRUE,1,FALSE,FALSE,FALSE,1,2,2,72,Lae
162,5,FALSE,154,2,FALSE,2,TRUE,TRUE,TRUE,2,3,1,10,Lae
163,6,FALSE,455,95,FALSE,4,TRUE,FALSE,TRUE,2,4,2,75,Lae
164,5,TRUE,445,74,FALSE,3,FALSE,FALSE,FALSE,3,2,1,22,Lae
165,5,TRUE,292,28,TRUE,3,FALSE,TRUE,FALSE,1,2,1,94,Lae
166,3,TRUE,253,98,TRUE,4,FALSE,FALSE,FALSE,3,3,3,63,Lae
167,7,FALSE,216,74,FALSE,4,TRUE,TRUE,TRUE,4,3,6,88,Lae
168,7,FALSE,420,80,FALSE,3,FALSE,TRUE,FALSE,3,2,3,43,Lae
169,1,TRUE,88,57,FALSE,4,TRUE,FALSE,TRUE,2,3,3,95,Lae
170,7,FALSE,305,48,TRUE,3,TRUE,TRUE,TRUE,1,2,4,17,Lae
171,5,TRUE,4,22,TRUE,4,FALSE,TRUE,TRUE,3,4,7,58,Lae
172,2,TRUE,245,100,FALSE,3,TRUE,FALSE,TRUE,3,3,4,85,Lae
173,4,FALSE,442,31,FALSE,1,TRUE,FALSE,FALSE,4,1,6,32,Lae
174,7,TRUE,302,30,TRUE,1,FALSE,TRUE,FALSE,4,2,6,39,Lae
175,1,FALSE,76,30,TRUE,4,TRUE,FALSE,FALSE,5,1,4,14,Lae
176,1,TRUE,357,97,FALSE,4,FALSE,FALSE,FALSE,5,3,1,53,Lae
177,2,FALSE,33,18,TRUE,3,FALSE,TRUE,FALSE,3,4,6,31,Lae
178,3,FALSE,371,27,TRUE,4,TRUE,TRUE,FALSE,2,3,2,30,Lae
179,5,FALSE,359,18,TRUE,4,FALSE,FALSE,TRUE,1,4,4,7,Lae
180,1,TRUE,127,97,TRUE,4,FALSE,FALSE,FALSE,3,1,1,2,Lae
181,7,FALSE,116,73,TRUE,4,TRUE,TRUE,FALSE,1,4,2,9,Lae
182,6,TRUE,205,79,FALSE,1,FALSE,FALSE,TRUE,5,1,1,29,Lae
183,5,FALSE,264,78,FALSE,2,TRUE,FALSE,FALSE,1,4,6,31,Lae
184,7,TRUE,229,87,TRUE,1,TRUE,FALSE,FALSE,1,2,2,18,Lae
185,7,TRUE,459,32,FALSE,3,FALSE,FALSE,FALSE,2,4,4,63,Lae
186,3,FALSE,272,11,TRUE,2,FALSE,FALSE,TRUE,5,3,5,14,Lae
187,2,FALSE,138,30,FALSE,2,FALSE,FALSE,FALSE,2,4,7,37,Lae
188,1,FALSE,245,42,FALSE,4,TRUE,FALSE,TRUE,2,4,3,73,Lae
189,7,FALSE,300,75,FALSE,3,FALSE,TRUE,TRUE,3,3,2,3,Lae
